Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Aug 23, 2023 1:45 PM;Aug 23, 2023 2:00 PM;967.75;448.00;195.75;886.50;8,710.75;23.00;0.00;2,155.25;1,099.00;1,196.00;9.50;338.00
Aug 23, 2023 2:00 PM;Aug 23, 2023 2:15 PM;965.75;446.50;202.25;902.00;8,626.25;22.75;0.00;2,147.00;1,105.50;1,220.75;17.75;336.00
Aug 23, 2023 2:15 PM;Aug 23, 2023 2:30 PM;969.00;442.50;210.00;917.50;8,467.75;22.75;0.00;2,216.50;1,119.25;1,243.25;16.75;337.50
Aug 23, 2023 2:30 PM;Aug 23, 2023 2:45 PM;968.50;439.50;208.50;930.00;8,307.50;22.75;0.00;2,269.75;1,137.25;1,246.50;46.25;338.00
Aug 23, 2023 2:45 PM;Aug 23, 2023 3:00 PM;972.25;439.25;211.75;920.00;8,122.50;22.75;0.00;2,317.50;1,144.75;1,265.25;62.25;336.75
Aug 23, 2023 3:00 PM;Aug 23, 2023 3:15 PM;972.25;445.50;198.75;922.00;7,869.75;22.75;0.00;2,383.00;1,157.00;1,243.75;29.50;337.25
Aug 23, 2023 3:15 PM;Aug 23, 2023 3:30 PM;974.75;447.50;199.00;890.50;7,588.50;23.00;0.00;2,432.25;1,184.50;1,285.00;50.75;338.25
Aug 23, 2023 3:30 PM;Aug 23, 2023 3:45 PM;975.25;443.00;201.75;868.00;7,296.00;22.75;0.00;2,500.25;1,281.25;1,300.50;49.25;338.00
Aug 23, 2023 3:45 PM;Aug 23, 2023 4:00 PM;979.75;441.50;205.50;864.75;7,008.50;23.00;0.00;2,561.75;1,342.50;1,314.25;125.50;339.25
Aug 23, 2023 4:00 PM;Aug 23, 2023 4:15 PM;994.75;437.25;214.00;857.25;6,646.75;22.75;0.00;2,635.00;1,407.75;1,463.50;2.75;337.75
Aug 23, 2023 4:15 PM;Aug 23, 2023 4:30 PM;999.50;453.50;225.25;836.50;6,294.25;22.75;0.00;2,694.25;1,458.25;1,530.00;2.25;335.00
Aug 23, 2023 4:30 PM;Aug 23, 2023 4:45 PM;1,000.75;475.50;229.25;816.50;5,879.00;23.00;0.00;2,705.25;1,541.50;1,659.50;10.25;336.00
Aug 23, 2023 4:45 PM;Aug 23, 2023 5:00 PM;1,002.00;474.50;251.00;804.25;5,422.00;23.00;0.00;2,722.00;1,627.75;1,817.00;72.75;338.25
Aug 23, 2023 5:00 PM;Aug 23, 2023 5:15 PM;1,010.00;437.50;260.50;765.75;4,969.00;23.00;0.00;2,735.25;1,717.75;1,895.50;11.75;339.00
Aug 23, 2023 5:15 PM;Aug 23, 2023 5:30 PM;1,016.25;454.25;268.25;718.00;4,436.25;23.00;0.00;2,776.50;1,845.00;1,950.00;8.25;337.75
Aug 23, 2023 5:30 PM;Aug 23, 2023 5:45 PM;1,022.25;448.50;251.75;681.00;3,886.00;23.00;0.00;2,807.50;1,963.50;2,053.50;120.50;336.00
Aug 23, 2023 5:45 PM;Aug 23, 2023 6:00 PM;1,028.00;459.00;223.00;644.75;3,331.00;23.00;0.00;2,830.50;2,039.75;2,182.00;287.75;337.00
Aug 23, 2023 6:00 PM;Aug 23, 2023 6:15 PM;1,041.75;445.25;216.25;611.50;2,787.25;23.00;0.00;2,843.25;2,108.25;2,417.00;286.75;338.00
Aug 23, 2023 6:15 PM;Aug 23, 2023 6:30 PM;1,049.00;462.50;214.25;555.75;2,276.75;23.00;0.00;2,873.00;2,120.25;2,518.25;593.50;338.25
Aug 23, 2023 6:30 PM;Aug 23, 2023 6:45 PM;1,056.00;467.50;214.75;505.25;1,787.50;23.00;0.00;2,874.00;2,130.25;2,553.50;981.25;338.25
Aug 23, 2023 6:45 PM;Aug 23, 2023 7:00 PM;1,064.00;493.75;200.75;453.25;1,319.00;23.00;0.00;2,862.75;2,137.00;2,558.50;1,523.50;345.00
Aug 23, 2023 7:00 PM;Aug 23, 2023 7:15 PM;1,072.00;476.50;185.50;411.00;926.00;23.00;0.00;2,862.25;2,142.00;2,566.00;993.75;368.50
Aug 23, 2023 7:15 PM;Aug 23, 2023 7:30 PM;1,077.00;485.25;173.25;358.25;618.50;23.25;0.00;2,893.50;2,137.75;2,575.75;1,239.00;367.50
Aug 23, 2023 7:30 PM;Aug 23, 2023 7:45 PM;1,082.00;502.75;158.25;304.00;385.00;23.25;0.00;2,939.00;2,140.75;2,578.75;1,372.25;366.00
Aug 23, 2023 7:45 PM;Aug 23, 2023 8:00 PM;1,085.00;510.25;150.25;281.50;204.00;23.25;0.00;2,962.00;2,138.25;2,582.00;1,392.25;365.75
Aug 23, 2023 8:00 PM;Aug 23, 2023 8:15 PM;1,087.75;492.25;171.75;286.25;73.75;23.25;0.00;2,958.50;2,135.00;2,604.00;1,530.25;366.00
Aug 23, 2023 8:15 PM;Aug 23, 2023 8:30 PM;1,089.25;486.00;162.25;294.50;15.00;23.25;0.00;2,965.75;2,133.50;2,600.25;1,524.25;373.75
Aug 23, 2023 8:30 PM;Aug 23, 2023 8:45 PM;1,086.25;486.75;186.75;270.00;2.75;23.25;0.00;2,963.75;2,134.25;2,604.75;1,512.25;374.00
Aug 23, 2023 8:45 PM;Aug 23, 2023 9:00 PM;1,086.50;488.75;182.00;241.25;1.25;23.25;0.00;2,962.25;2,133.25;2,605.00;1,460.75;371.00
Aug 23, 2023 9:00 PM;Aug 23, 2023 9:15 PM;1,080.75;488.50;168.50;233.25;1.25;23.50;0.00;2,965.75;2,128.25;2,591.00;1,620.50;367.25
Aug 23, 2023 9:15 PM;Aug 23, 2023 9:30 PM;1,080.75;486.00;159.75;230.00;0.75;23.50;0.00;2,954.25;2,125.75;2,608.75;1,420.50;366.50
Aug 23, 2023 9:30 PM;Aug 23, 2023 9:45 PM;1,077.50;483.00;159.25;230.50;0.75;23.50;0.00;2,964.25;2,127.25;2,605.75;1,321.00;368.50
Aug 23, 2023 9:45 PM;Aug 23, 2023 10:00 PM;1,074.75;481.00;166.75;233.50;0.50;23.50;0.00;2,961.00;2,124.50;2,590.00;1,107.50;362.25
Aug 23, 2023 10:00 PM;Aug 23, 2023 10:15 PM;1,061.50;478.75;126.25;221.75;0.75;23.50;0.00;2,975.50;2,122.00;2,553.25;1,124.75;343.25
Aug 23, 2023 10:15 PM;Aug 23, 2023 10:30 PM;1,056.75;478.25;107.00;224.00;0.50;23.50;0.00;2,986.25;2,121.00;2,550.00;708.50;342.50
Aug 23, 2023 10:30 PM;Aug 23, 2023 10:45 PM;1,050.50;478.75;99.25;221.50;0.50;23.50;0.00;2,982.25;2,119.00;2,559.50;640.50;342.50
Aug 23, 2023 10:45 PM;Aug 23, 2023 11:00 PM;1,049.75;452.75;84.50;214.25;0.50;23.75;0.00;2,945.25;2,091.50;2,557.25;482.75;343.25
Aug 23, 2023 11:00 PM;Aug 23, 2023 11:15 PM;1,030.00;473.50;75.00;207.50;0.50;23.75;0.00;2,951.50;2,079.00;2,550.00;436.75;343.75
Aug 23, 2023 11:15 PM;Aug 23, 2023 11:30 PM;1,028.25;472.75;71.75;207.25;0.50;23.75;0.00;2,951.75;2,079.25;2,478.25;315.00;342.75
Aug 23, 2023 11:30 PM;Aug 23, 2023 11:45 PM;1,023.75;453.75;65.50;207.50;0.50;23.75;0.00;2,962.50;2,062.25;2,440.50;216.75;343.00
Aug 23, 2023 11:45 PM;Aug 24, 2023 12:00 AM;1,021.25;444.00;58.00;207.75;0.50;23.75;0.00;2,966.75;2,041.25;2,372.50;161.50;343.25
Aug 24, 2023 12:00 AM;Aug 24, 2023 12:15 AM;998.50;458.00;56.00;202.50;0.50;23.75;0.00;2,979.50;2,055.00;2,227.50;308.25;340.75
Aug 24, 2023 12:15 AM;Aug 24, 2023 12:30 AM;997.50;450.00;51.00;195.25;0.50;23.75;0.00;2,967.00;1,987.75;2,193.75;257.50;342.25
Aug 24, 2023 12:30 AM;Aug 24, 2023 12:45 AM;994.25;458.25;46.75;186.00;0.50;23.75;0.00;2,962.25;1,924.25;2,175.75;163.75;348.00
Aug 24, 2023 12:45 AM;Aug 24, 2023 1:00 AM;993.00;452.50;41.25;194.25;0.50;23.75;0.00;2,967.25;1,854.00;2,144.75;129.75;350.50
Aug 24, 2023 1:00 AM;Aug 24, 2023 1:15 AM;983.75;449.50;44.75;205.00;0.50;23.75;0.00;2,965.25;1,807.25;2,113.50;41.25;349.75
Aug 24, 2023 1:15 AM;Aug 24, 2023 1:30 AM;985.50;450.50;46.25;204.00;0.50;24.00;0.00;2,957.75;1,781.75;2,084.25;40.50;350.75
Aug 24, 2023 1:30 AM;Aug 24, 2023 1:45 AM;987.25;453.75;43.50;200.75;0.50;24.00;0.00;2,972.25;1,753.25;2,055.25;16.50;349.75
Aug 24, 2023 1:45 AM;Aug 24, 2023 2:00 AM;987.50;448.00;46.75;214.00;0.50;24.00;0.00;2,958.25;1,720.00;2,037.00;14.50;349.50
Aug 24, 2023 2:00 AM;Aug 24, 2023 2:15 AM;984.50;457.50;51.50;210.25;0.50;24.00;0.00;2,963.50;1,650.25;2,056.50;17.50;350.00
Aug 24, 2023 2:15 AM;Aug 24, 2023 2:30 AM;982.75;450.00;59.75;210.25;0.50;24.00;0.00;2,966.50;1,584.00;2,056.25;14.00;348.00
Aug 24, 2023 2:30 AM;Aug 24, 2023 2:45 AM;982.25;450.00;65.00;199.75;0.50;24.00;0.00;2,965.00;1,548.75;2,039.75;14.75;347.75
Aug 24, 2023 2:45 AM;Aug 24, 2023 3:00 AM;982.00;450.00;66.25;211.00;0.50;24.00;0.00;2,965.25;1,543.25;2,033.25;15.75;346.75
Aug 24, 2023 3:00 AM;Aug 24, 2023 3:15 AM;983.50;452.75;71.25;220.75;0.50;24.00;0.00;2,970.50;1,549.50;2,055.75;19.25;347.00
Aug 24, 2023 3:15 AM;Aug 24, 2023 3:30 AM;983.50;449.50;65.50;240.00;0.50;24.00;0.00;2,963.25;1,546.25;2,043.50;16.00;347.75
Aug 24, 2023 3:30 AM;Aug 24, 2023 3:45 AM;981.75;449.00;59.00;263.00;0.50;24.00;0.00;2,961.50;1,549.25;2,046.50;15.75;349.75
Aug 24, 2023 3:45 AM;Aug 24, 2023 4:00 AM;984.25;445.00;49.75;300.50;0.50;24.00;0.00;2,960.50;1,560.50;2,039.75;9.00;350.75
Aug 24, 2023 4:00 AM;Aug 24, 2023 4:15 AM;986.25;442.00;47.50;317.75;0.50;24.00;0.00;2,957.25;1,587.00;2,031.00;5.75;351.00
Aug 24, 2023 4:15 AM;Aug 24, 2023 4:30 AM;987.75;444.75;45.75;320.50;0.50;24.00;0.00;2,949.00;1,612.75;2,031.00;6.50;351.00
Aug 24, 2023 4:30 AM;Aug 24, 2023 4:45 AM;988.25;456.25;39.75;322.75;0.50;24.00;0.00;2,965.75;1,626.75;2,067.75;11.50;348.50
Aug 24, 2023 4:45 AM;Aug 24, 2023 5:00 AM;989.25;457.25;35.25;329.75;0.50;24.00;0.00;2,967.00;1,666.00;2,099.50;11.50;350.75
Aug 24, 2023 5:00 AM;Aug 24, 2023 5:15 AM;997.25;435.00;30.75;326.50;0.50;24.00;0.00;2,962.00;1,733.75;2,075.00;3.75;352.00
Aug 24, 2023 5:15 AM;Aug 24, 2023 5:30 AM;1,003.50;445.25;29.00;338.25;0.50;24.00;0.00;2,959.25;1,765.25;2,090.50;9.75;352.00
Aug 24, 2023 5:30 AM;Aug 24, 2023 5:45 AM;1,008.25;454.50;27.75;343.00;0.50;24.00;0.00;2,976.75;1,783.25;2,143.50;13.00;352.25
Aug 24, 2023 5:45 AM;Aug 24, 2023 6:00 AM;1,016.00;464.75;30.75;338.00;2.00;24.00;0.00;2,976.25;1,813.75;2,176.25;129.50;353.25
Aug 24, 2023 6:00 AM;Aug 24, 2023 6:15 AM;1,035.50;444.00;28.00;330.25;4.50;24.00;0.00;2,972.50;1,841.50;2,225.50;102.50;353.50
Aug 24, 2023 6:15 AM;Aug 24, 2023 6:30 AM;1,045.50;455.50;24.75;364.25;29.00;24.00;0.00;2,971.25;1,882.50;2,260.75;182.75;353.25
Aug 24, 2023 6:30 AM;Aug 24, 2023 6:45 AM;1,055.50;470.50;16.75;453.50;109.25;24.25;0.00;2,981.25;1,904.25;2,273.25;278.50;352.50
Aug 24, 2023 6:45 AM;Aug 24, 2023 7:00 AM;1,063.00;472.75;14.50;507.00;251.00;24.25;0.00;2,978.25;1,907.50;2,288.25;399.50;352.50
Aug 24, 2023 7:00 AM;Aug 24, 2023 7:15 AM;1,072.00;472.00;17.00;577.50;454.75;24.00;0.00;2,957.25;1,915.50;2,261.50;691.00;351.75
Aug 24, 2023 7:15 AM;Aug 24, 2023 7:30 AM;1,074.25;479.00;17.50;653.75;709.50;24.00;0.00;2,943.50;1,916.25;2,250.50;702.00;349.00
Aug 24, 2023 7:30 AM;Aug 24, 2023 7:45 AM;1,071.25;478.00;20.50;683.25;1,026.00;24.00;0.00;2,914.00;1,919.75;2,231.50;594.00;349.50
Aug 24, 2023 7:45 AM;Aug 24, 2023 8:00 AM;1,070.50;472.75;26.00;699.25;1,390.00;24.00;0.00;2,895.75;1,919.25;2,224.25;470.00;350.50
Aug 24, 2023 8:00 AM;Aug 24, 2023 8:15 AM;1,063.50;485.00;31.75;713.00;1,833.50;24.00;0.00;2,831.75;1,909.50;2,278.50;893.00;351.50
Aug 24, 2023 8:15 AM;Aug 24, 2023 8:30 AM;1,065.25;468.25;35.25;708.75;2,283.50;23.75;0.00;2,791.75;1,911.00;2,270.50;513.50;351.75
Aug 24, 2023 8:30 AM;Aug 24, 2023 8:45 AM;1,058.75;459.75;31.75;694.00;2,773.50;23.75;0.00;2,785.25;1,913.25;2,226.25;471.50;351.50
Aug 24, 2023 8:45 AM;Aug 24, 2023 9:00 AM;1,052.25;438.75;27.25;714.25;3,297.75;23.50;0.00;2,786.00;1,912.75;2,201.50;95.25;351.25
Aug 24, 2023 9:00 AM;Aug 24, 2023 9:15 AM;1,034.50;470.50;27.50;712.25;3,859.50;23.50;0.00;2,777.50;1,882.00;2,171.00;363.25;351.50
Aug 24, 2023 9:15 AM;Aug 24, 2023 9:30 AM;1,032.50;438.50;30.00;635.25;4,397.00;23.50;0.00;2,759.50;1,824.50;2,111.75;70.00;351.50
Aug 24, 2023 9:30 AM;Aug 24, 2023 9:45 AM;1,025.50;438.75;35.50;583.50;4,930.25;23.50;0.00;2,800.50;1,778.50;2,058.75;43.75;350.50
Aug 24, 2023 9:45 AM;Aug 24, 2023 10:00 AM;1,026.00;441.25;40.75;541.75;5,420.00;23.25;0.00;2,805.00;1,745.50;1,951.50;30.75;350.00
Aug 24, 2023 10:00 AM;Aug 24, 2023 10:15 AM;1,011.25;465.75;47.00;514.00;5,972.00;23.25;0.00;2,786.00;1,685.25;1,947.75;97.00;347.00
Aug 24, 2023 10:15 AM;Aug 24, 2023 10:30 AM;1,012.00;447.25;54.75;456.25;6,455.75;23.25;0.00;2,786.00;1,631.00;1,800.50;40.50;348.00
Aug 24, 2023 10:30 AM;Aug 24, 2023 10:45 AM;1,007.75;451.50;60.25;397.00;6,868.00;23.25;0.00;2,787.25;1,578.50;1,577.00;53.25;347.50
Aug 24, 2023 10:45 AM;Aug 24, 2023 11:00 AM;1,005.00;447.25;71.00;369.75;7,200.50;23.25;0.00;2,748.25;1,564.75;1,447.25;43.75;345.75
Aug 24, 2023 11:00 AM;Aug 24, 2023 11:15 AM;1,001.25;471.75;88.75;355.75;7,525.00;23.00;0.00;2,740.25;1,540.75;1,419.50;62.25;341.50
Aug 24, 2023 11:15 AM;Aug 24, 2023 11:30 AM;1,001.50;442.50;101.25;348.00;7,824.00;23.00;0.00;2,717.75;1,523.75;1,414.75;33.25;340.00
Aug 24, 2023 11:30 AM;Aug 24, 2023 11:45 AM;1,001.25;453.25;111.00;336.25;8,051.25;23.00;0.00;2,711.00;1,510.25;1,512.25;42.25;336.00
Aug 24, 2023 11:45 AM;Aug 24, 2023 12:00 PM;998.25;447.25;122.25;330.25;8,227.75;23.00;0.00;2,684.25;1,514.50;1,501.25;6.25;333.75
Aug 24, 2023 12:00 PM;Aug 24, 2023 12:15 PM;983.75;474.00;131.75;327.25;8,294.75;23.00;0.00;2,683.75;1,500.00;1,485.00;50.75;340.00
Aug 24, 2023 12:15 PM;Aug 24, 2023 12:30 PM;984.00;466.00;131.00;318.50;8,284.50;23.00;0.00;2,689.00;1,484.00;1,472.25;9.00;343.75
Aug 24, 2023 12:30 PM;Aug 24, 2023 12:45 PM;980.50;491.25;146.50;313.50;8,222.75;22.75;0.00;2,701.00;1,448.75;1,481.50;33.50;345.50
Aug 24, 2023 12:45 PM;Aug 24, 2023 1:00 PM;980.50;453.50;156.50;319.75;8,241.50;22.75;0.00;2,713.00;1,444.25;1,488.00;30.50;346.50
Aug 24, 2023 1:00 PM;Aug 24, 2023 1:15 PM;975.25;480.75;154.00;335.50;8,201.00;22.75;0.00;2,727.75;1,451.75;1,526.50;57.25;348.50
Aug 24, 2023 1:15 PM;Aug 24, 2023 1:30 PM;978.25;467.75;168.00;387.00;8,115.50;22.75;0.00;2,733.25;1,453.25;1,502.50;27.25;346.75
Aug 24, 2023 1:30 PM;Aug 24, 2023 1:45 PM;975.50;456.00;186.25;486.75;7,887.25;22.75;0.00;2,757.00;1,447.75;1,508.75;12.25;347.25
Aug 24, 2023 1:45 PM;Aug 24, 2023 2:00 PM;977.75;453.00;197.00;510.25;7,819.75;22.75;0.00;2,753.25;1,434.75;1,490.50;7.50;345.50
Aug 24, 2023 2:00 PM;Aug 24, 2023 2:15 PM;977.75;460.50;218.75;482.75;7,772.50;22.75;0.00;2,732.50;1,398.25;1,475.00;9.75;340.50
Aug 24, 2023 2:15 PM;Aug 24, 2023 2:30 PM;975.00;468.50;233.00;475.75;7,670.25;22.75;0.00;2,721.50;1,409.75;1,493.25;11.00;341.50
Aug 24, 2023 2:30 PM;Aug 24, 2023 2:45 PM;972.75;463.50;275.25;539.50;7,425.75;22.75;0.00;2,730.00;1,415.50;1,517.50;5.50;341.25
Aug 24, 2023 2:45 PM;Aug 24, 2023 3:00 PM;976.25;475.50;262.25;572.00;7,051.50;22.75;0.00;2,717.75;1,428.25;1,519.50;12.50;343.50
Aug 24, 2023 3:00 PM;Aug 24, 2023 3:15 PM;978.25;454.75;267.50;608.50;6,754.00;22.75;0.00;2,746.50;1,459.00;1,493.25;6.75;345.00
Aug 24, 2023 3:15 PM;Aug 24, 2023 3:30 PM;979.00;461.00;301.75;556.00;6,564.00;22.50;0.00;2,751.75;1,488.50;1,504.25;11.00;344.25
Aug 24, 2023 3:30 PM;Aug 24, 2023 3:45 PM;986.75;483.75;303.25;532.25;6,021.25;22.50;0.00;2,758.00;1,590.50;1,540.75;85.75;342.00
Aug 24, 2023 3:45 PM;Aug 24, 2023 4:00 PM;993.50;480.00;310.50;534.75;5,505.75;22.50;0.00;2,775.00;1,643.50;1,599.00;159.50;341.75
Aug 24, 2023 4:00 PM;Aug 24, 2023 4:15 PM;1,004.25;472.75;314.00;602.00;5,046.00;22.50;0.00;2,794.25;1,659.50;1,708.75;129.50;339.00
Aug 24, 2023 4:15 PM;Aug 24, 2023 4:30 PM;1,012.25;508.00;300.25;679.75;4,570.00;22.50;0.00;2,817.75;1,706.50;1,776.25;283.25;340.00
Aug 24, 2023 4:30 PM;Aug 24, 2023 4:45 PM;1,017.50;524.00;285.75;730.50;4,102.00;22.75;0.00;2,814.25;1,786.75;1,854.50;487.25;345.75
Aug 24, 2023 4:45 PM;Aug 24, 2023 5:00 PM;1,022.50;484.75;307.50;824.25;3,645.50;22.50;0.00;2,806.75;1,861.00;1,974.25;762.25;347.00
Aug 24, 2023 5:00 PM;Aug 24, 2023 5:15 PM;1,030.50;462.00;345.75;900.00;3,192.50;22.50;0.00;2,826.25;1,931.75;2,089.00;449.50;348.25
Aug 24, 2023 5:15 PM;Aug 24, 2023 5:30 PM;1,033.00;483.25;386.00;922.25;2,701.00;22.75;0.00;2,812.75;1,990.50;2,194.75;640.75;340.25
Aug 24, 2023 5:30 PM;Aug 24, 2023 5:45 PM;1,032.25;496.25;421.75;925.75;2,202.50;22.75;0.00;2,782.00;2,019.00;2,280.25;789.00;343.25
Aug 24, 2023 5:45 PM;Aug 24, 2023 6:00 PM;1,040.75;494.50;501.25;1,011.75;1,775.00;22.75;0.00;2,782.75;2,056.25;2,419.75;915.25;343.75
Aug 24, 2023 6:00 PM;Aug 24, 2023 6:15 PM;1,056.00;446.75;549.75;1,017.50;1,410.75;22.75;0.00;2,795.25;2,089.50;2,484.00;687.00;349.00
Aug 24, 2023 6:15 PM;Aug 24, 2023 6:30 PM;1,064.50;450.25;613.50;996.25;1,077.50;22.75;0.00;2,813.00;2,073.75;2,486.00;892.75;347.25
Aug 24, 2023 6:30 PM;Aug 24, 2023 6:45 PM;1,068.50;447.50;736.50;991.25;796.50;22.75;0.00;2,808.50;2,078.00;2,475.75;1,127.75;348.00
Aug 24, 2023 6:45 PM;Aug 24, 2023 7:00 PM;1,069.00;461.00;753.50;1,005.75;579.00;22.75;0.00;2,817.50;2,096.50;2,489.75;1,245.00;350.50
Aug 24, 2023 7:00 PM;Aug 24, 2023 7:15 PM;1,071.50;439.00;672.25;1,079.50;421.75;22.75;0.00;2,813.00;2,074.75;2,503.00;1,060.00;356.50
Aug 24, 2023 7:15 PM;Aug 24, 2023 7:30 PM;1,072.00;439.00;540.00;1,041.00;281.25;23.00;0.00;2,823.50;2,069.00;2,517.50;1,089.75;358.25
Aug 24, 2023 7:30 PM;Aug 24, 2023 7:45 PM;1,075.00;441.75;468.75;984.25;161.00;23.00;0.00;2,815.25;2,076.75;2,528.25;1,174.25;358.00
Aug 24, 2023 7:45 PM;Aug 24, 2023 8:00 PM;1,080.25;462.75;451.75;1,013.75;82.75;23.00;0.00;2,812.50;2,080.25;2,556.00;1,119.50;366.50
Aug 24, 2023 8:00 PM;Aug 24, 2023 8:15 PM;1,083.25;486.25;425.75;1,104.50;37.00;23.00;0.00;2,816.50;2,091.25;2,574.00;1,485.50;364.25
Aug 24, 2023 8:15 PM;Aug 24, 2023 8:30 PM;1,086.75;475.25;369.25;1,198.75;14.75;23.00;0.00;2,817.25;2,089.00;2,600.00;1,407.75;366.25
Aug 24, 2023 8:30 PM;Aug 24, 2023 8:45 PM;1,087.00;461.00;357.25;1,155.50;3.25;23.25;0.00;2,818.50;2,088.00;2,621.50;1,364.75;352.75
Aug 24, 2023 8:45 PM;Aug 24, 2023 9:00 PM;1,086.50;468.00;363.50;1,111.75;1.00;23.25;0.00;2,816.50;2,086.75;2,638.75;1,231.00;346.25
Aug 24, 2023 9:00 PM;Aug 24, 2023 9:15 PM;1,079.50;478.50;401.25;1,151.00;1.00;23.25;0.00;2,825.75;2,069.00;2,624.00;1,308.25;348.25
Aug 24, 2023 9:15 PM;Aug 24, 2023 9:30 PM;1,080.00;469.00;421.75;1,203.75;1.00;23.25;0.00;2,813.75;2,017.50;2,616.00;1,069.25;348.50
Aug 24, 2023 9:30 PM;Aug 24, 2023 9:45 PM;1,075.25;458.00;376.50;1,350.50;0.50;23.25;0.00;2,813.50;1,967.25;2,609.25;863.50;350.25
Aug 24, 2023 9:45 PM;Aug 24, 2023 10:00 PM;1,070.25;433.75;328.25;1,520.00;0.50;23.25;0.00;2,801.50;1,955.00;2,577.25;579.50;351.75
Aug 24, 2023 10:00 PM;Aug 24, 2023 10:15 PM;1,054.50;457.00;286.00;1,641.75;1.00;23.50;0.00;2,817.50;1,946.75;2,516.75;688.00;351.25
Aug 24, 2023 10:15 PM;Aug 24, 2023 10:30 PM;1,051.25;450.50;255.25;1,735.75;0.75;23.50;0.00;2,809.00;1,942.00;2,440.50;584.50;349.75
Aug 24, 2023 10:30 PM;Aug 24, 2023 10:45 PM;1,043.50;443.25;241.00;1,747.50;0.50;23.50;0.00;2,812.50;1,891.00;2,415.00;393.00;353.25
Aug 24, 2023 10:45 PM;Aug 24, 2023 11:00 PM;1,039.50;436.75;245.25;1,842.00;0.50;23.25;0.00;2,812.00;1,819.00;2,353.25;235.25;353.00
Aug 24, 2023 11:00 PM;Aug 24, 2023 11:15 PM;1,021.75;463.25;228.25;1,881.00;0.50;23.50;0.00;2,825.25;1,744.25;2,315.25;282.25;352.00
Aug 24, 2023 11:15 PM;Aug 24, 2023 11:30 PM;1,010.75;433.25;228.50;1,972.00;0.50;23.50;0.00;2,812.50;1,680.00;2,306.00;171.00;351.75
Aug 24, 2023 11:30 PM;Aug 24, 2023 11:45 PM;1,007.00;437.25;227.00;2,094.75;0.50;23.75;0.00;2,801.00;1,588.75;2,212.25;63.75;351.00
Aug 24, 2023 11:45 PM;Aug 25, 2023 12:00 AM;1,007.25;423.50;205.50;2,197.25;0.50;23.75;0.00;2,794.25;1,439.25;2,060.25;60.25;350.00
Aug 25, 2023 12:00 AM;Aug 25, 2023 12:15 AM;987.75;451.75;190.50;2,214.00;0.50;24.00;0.00;2,801.75;1,300.00;1,968.50;193.50;351.25
Aug 25, 2023 12:15 AM;Aug 25, 2023 12:30 AM;984.75;463.75;181.50;2,236.00;0.50;24.00;0.00;2,787.75;1,197.00;1,956.50;164.50;350.25
Aug 25, 2023 12:30 AM;Aug 25, 2023 12:45 AM;980.50;466.00;187.25;2,285.00;0.50;24.00;0.00;2,765.00;1,132.25;1,869.25;91.00;350.00
Aug 25, 2023 12:45 AM;Aug 25, 2023 1:00 AM;981.00;445.00;186.75;2,321.75;0.50;23.75;0.00;2,771.75;1,083.00;1,766.50;71.00;352.75
Aug 25, 2023 1:00 AM;Aug 25, 2023 1:15 AM;978.75;447.25;200.50;2,362.00;0.50;23.75;0.00;2,786.00;1,033.25;1,634.25;35.00;350.25
Aug 25, 2023 1:15 AM;Aug 25, 2023 1:30 AM;976.50;430.25;204.25;2,369.00;1.00;24.00;0.00;2,778.00;983.00;1,587.50;17.75;351.25
Aug 25, 2023 1:30 AM;Aug 25, 2023 1:45 AM;973.25;432.25;195.25;2,345.50;0.75;24.00;0.00;2,768.75;955.25;1,585.75;17.25;347.75
Aug 25, 2023 1:45 AM;Aug 25, 2023 2:00 AM;976.00;427.50;226.25;2,291.00;0.50;23.75;0.00;2,760.75;937.75;1,581.00;0.25;350.75
Aug 25, 2023 2:00 AM;Aug 25, 2023 2:15 AM;977.25;440.50;283.25;2,232.75;0.75;23.75;0.00;2,757.25;936.50;1,596.00;20.75;352.50
Aug 25, 2023 2:15 AM;Aug 25, 2023 2:30 AM;976.50;433.25;356.00;2,234.50;0.75;23.75;0.00;2,736.75;941.75;1,604.00;0.25;351.75
Aug 25, 2023 2:30 AM;Aug 25, 2023 2:45 AM;975.75;438.00;340.00;2,285.25;1.00;23.75;0.00;2,751.50;939.75;1,597.50;18.75;345.75
Aug 25, 2023 2:45 AM;Aug 25, 2023 3:00 AM;975.25;433.25;351.00;2,312.50;1.00;23.75;0.00;2,754.00;940.50;1,581.75;6.25;345.00
Aug 25, 2023 3:00 AM;Aug 25, 2023 3:15 AM;971.75;422.00;279.50;2,289.75;1.00;23.75;0.00;2,745.00;941.75;1,551.25;5.00;346.75
Aug 25, 2023 3:15 AM;Aug 25, 2023 3:30 AM;972.50;424.25;271.75;2,323.50;1.00;23.75;0.00;2,729.50;944.50;1,543.25;0.00;351.50
