Zeit von [CET/CEST];Zeit bis [CET/CEST];Wind [MW];Solar [MW];Biomasse [MW];Gas [MW];Kohle [MW];Öl [MW];Geothermie [MW];Pumpspeicher [MW];Lauf- und Schwellwasser [MW];Speicher [MW];Sonstige Erneuerbare [MW];Müll [MW];Andere [MW]
27.10.2023 14:30:00;27.10.2023 14:45:00;2032,000;380,000;180,000;515,600;0,000;0,000;0,072;-53,600;3334,400;620,400;0,000;100,000;22,000
27.10.2023 14:45:00;27.10.2023 15:00:00;2096,000;364,000;176,000;536,800;0,000;0,000;0,072;150,400;3284,400;582,000;0,000;100,000;22,000
27.10.2023 15:00:00;27.10.2023 15:15:00;2260,000;352,000;176,000;567,600;0,000;0,000;0,072;61,200;3285,600;456,000;0,000;100,000;22,000
27.10.2023 15:15:00;27.10.2023 15:30:00;2436,000;348,000;176,000;567,200;0,000;0,000;0,072;14,000;3244,400;404,000;0,000;100,000;22,000
27.10.2023 15:30:00;27.10.2023 15:45:00;2572,000;328,000;176,000;566,800;0,000;0,000;0,072;-52,400;3195,200;359,600;0,000;100,000;22,000
27.10.2023 15:45:00;27.10.2023 16:00:00;2676,000;292,000;172,000;565,200;0,000;0,000;0,072;-30,400;3153,600;380,400;0,000;100,000;22,000
27.10.2023 16:00:00;27.10.2023 16:15:00;2808,000;260,000;172,000;563,200;0,000;0,000;0,072;14,400;3125,600;395,200;0,000;100,000;22,000
27.10.2023 16:15:00;27.10.2023 16:30:00;2720,000;232,000;172,000;560,400;0,000;0,000;0,072;-75,600;3125,200;374,400;0,000;100,000;22,000
27.10.2023 16:30:00;27.10.2023 16:45:00;2492,000;196,000;172,000;562,000;0,000;0,000;0,072;-45,200;3158,400;400,800;0,000;100,000;22,000
27.10.2023 16:45:00;27.10.2023 17:00:00;2332,000;156,000;172,000;562,000;0,000;0,000;0,072;66,000;3192,800;519,600;0,000;100,000;22,000
27.10.2023 17:00:00;27.10.2023 17:15:00;2276,000;112,000;172,000;570,800;0,000;0,000;0,072;633,200;3233,200;536,400;0,000;100,000;22,000
27.10.2023 17:15:00;27.10.2023 17:30:00;2288,000;80,000;172,000;567,200;0,000;0,000;0,072;716,800;3244,800;509,200;0,000;100,000;22,000
27.10.2023 17:30:00;27.10.2023 17:45:00;2244,000;68,000;172,000;564,800;0,000;0,000;0,072;946,400;3207,600;481,600;0,000;100,000;22,000
27.10.2023 17:45:00;27.10.2023 18:00:00;2288,000;12,000;172,000;568,800;0,000;0,000;0,072;1011,200;3216,800;529,200;0,000;100,000;22,000
27.10.2023 18:00:00;27.10.2023 18:15:00;2208,000;0,000;172,000;555,200;0,000;0,000;0,072;1400,400;3106,000;544,800;0,000;100,000;22,000
27.10.2023 18:15:00;27.10.2023 18:30:00;2268,000;0,000;172,000;549,600;0,000;0,000;0,072;1396,400;3063,200;560,000;0,000;100,000;22,000
27.10.2023 18:30:00;27.10.2023 18:45:00;2200,000;0,000;176,000;549,200;0,000;0,000;0,072;1436,400;3070,800;561,200;0,000;100,000;22,000
27.10.2023 18:45:00;27.10.2023 19:00:00;2048,000;0,000;176,000;550,800;0,000;0,000;0,072;1473,200;3084,400;594,400;0,000;100,000;22,000
27.10.2023 19:00:00;27.10.2023 19:15:00;1848,000;0,000;176,000;547,200;0,000;0,000;0,072;1526,800;3094,400;673,600;0,000;100,000;22,000
27.10.2023 19:15:00;27.10.2023 19:30:00;1732,000;0,000;176,000;554,800;0,000;0,000;0,072;1601,600;3112,000;661,200;0,000;100,000;22,000
27.10.2023 19:30:00;27.10.2023 19:45:00;1712,000;0,000;176,000;556,800;0,000;0,000;0,072;1599,200;3122,000;702,400;0,000;100,000;22,000
27.10.2023 19:45:00;27.10.2023 20:00:00;1844,000;0,000;176,000;554,800;0,000;0,000;0,072;1499,200;3122,400;696,000;0,000;100,000;22,000
27.10.2023 20:00:00;27.10.2023 20:15:00;1880,000;0,000;180,000;538,800;0,000;0,000;0,072;1118,000;3139,600;803,600;0,000;100,000;22,000
27.10.2023 20:15:00;27.10.2023 20:30:00;1840,000;0,000;180,000;537,200;0,000;0,000;0,072;1120,400;3114,400;729,200;0,000;100,000;22,000
27.10.2023 20:30:00;27.10.2023 20:45:00;1808,000;0,000;180,000;536,000;0,000;0,000;0,072;1104,000;3070,400;684,400;0,000;100,000;22,000
27.10.2023 20:45:00;27.10.2023 21:00:00;1836,000;0,000;176,000;529,200;0,000;0,000;0,072;1040,000;3025,200;648,000;0,000;100,000;22,000
27.10.2023 21:00:00;27.10.2023 21:15:00;1936,000;0,000;176,000;476,000;0,000;0,000;0,072;505,600;3064,400;619,200;0,000;100,000;22,000
27.10.2023 21:15:00;27.10.2023 21:30:00;1888,000;0,000;176,000;431,600;0,000;0,000;0,072;474,000;3049,200;572,800;0,000;100,000;22,000
27.10.2023 21:30:00;27.10.2023 21:45:00;1948,000;0,000;176,000;412,400;0,000;0,000;0,072;464,800;3024,000;590,800;0,000;100,000;22,000
27.10.2023 21:45:00;27.10.2023 22:00:00;1956,000;0,000;176,000;401,600;0,000;0,000;0,072;415,200;3021,600;498,800;0,000;100,000;22,000
27.10.2023 22:00:00;27.10.2023 22:15:00;1812,000;0,000;176,000;362,800;0,000;0,000;0,072;262,400;3090,000;342,800;0,000;100,000;22,000
27.10.2023 22:15:00;27.10.2023 22:30:00;1740,000;0,000;176,000;298,400;0,000;0,000;0,072;232,800;3065,600;418,800;0,000;100,000;22,000
27.10.2023 22:30:00;27.10.2023 22:45:00;1484,000;0,000;172,000;280,400;0,000;0,000;0,072;280,400;3066,800;396,800;0,000;100,000;22,000
27.10.2023 22:45:00;27.10.2023 23:00:00;1400,000;0,000;172,000;310,800;0,000;0,000;0,072;277,200;3075,600;353,600;0,000;100,000;22,000
27.10.2023 23:00:00;27.10.2023 23:15:00;1428,000;0,000;168,000;317,200;0,000;0,000;0,072;82,800;3116,000;332,800;0,000;100,000;22,000
27.10.2023 23:15:00;27.10.2023 23:30:00;1588,000;0,000;168,000;308,400;0,000;0,000;0,072;51,600;3084,000;246,400;0,000;100,000;22,000
27.10.2023 23:30:00;27.10.2023 23:45:00;1656,000;0,000;168,000;288,800;0,000;0,000;0,072;16,800;3040,800;272,000;0,000;100,000;22,000
27.10.2023 23:45:00;28.10.2023 00:00:00;1684,000;0,000;168,000;268,800;0,000;0,000;0,072;-184,000;2975,200;330,800;0,000;100,000;22,000
28.10.2023 00:00:00;28.10.2023 00:15:00;1696,000;0,000;168,000;253,600;0,000;0,000;0,072;-425,600;2978,800;279,200;0,000;100,000;22,000
28.10.2023 00:15:00;28.10.2023 00:30:00;1568,000;0,000;168,000;251,600;0,000;0,000;0,072;-554,400;2983,200;236,000;0,000;100,000;22,000
28.10.2023 00:30:00;28.10.2023 00:45:00;1444,000;0,000;168,000;252,000;0,000;0,000;0,072;-577,200;2991,600;211,200;0,000;100,000;22,000
28.10.2023 00:45:00;28.10.2023 01:00:00;1492,000;0,000;168,000;249,600;0,000;0,000;0,072;-608,400;2946,800;186,400;0,000;100,000;22,000
28.10.2023 01:00:00;28.10.2023 01:15:00;1448,000;0,000;168,000;247,600;0,000;0,000;0,072;-767,200;2922,800;172,000;0,000;100,000;22,000
28.10.2023 01:15:00;28.10.2023 01:30:00;1400,000;0,000;168,000;246,000;0,000;0,000;0,072;-740,000;2886,400;158,000;0,000;100,000;22,000
28.10.2023 01:30:00;28.10.2023 01:45:00;1348,000;0,000;168,000;245,600;0,000;0,000;0,072;-705,200;2871,600;153,600;0,000;100,000;22,000
28.10.2023 01:45:00;28.10.2023 02:00:00;1300,000;0,000;172,000;247,200;0,000;0,000;0,072;-692,400;2843,600;184,400;0,000;100,000;22,000
28.10.2023 02:00:00;28.10.2023 02:15:00;1296,000;0,000;172,000;244,800;0,000;0,000;0,072;-928,000;2820,800;322,800;0,000;100,000;22,000
28.10.2023 02:15:00;28.10.2023 02:30:00;1292,000;0,000;172,000;238,400;0,000;0,000;0,072;-921,200;2805,600;306,800;0,000;100,000;22,000
28.10.2023 02:30:00;28.10.2023 02:45:00;1236,000;0,000;172,000;237,200;0,000;0,000;0,072;-922,800;2789,200;244,800;0,000;100,000;22,000
28.10.2023 02:45:00;28.10.2023 03:00:00;1076,000;0,000;172,000;239,600;0,000;0,000;0,072;-947,600;2767,600;294,000;0,000;100,000;22,000
28.10.2023 03:00:00;28.10.2023 03:15:00;988,000;0,000;172,000;238,000;0,000;0,000;0,072;-1055,200;2777,600;166,000;0,000;100,000;22,000
28.10.2023 03:15:00;28.10.2023 03:30:00;936,000;0,000;172,000;239,200;0,000;0,000;0,072;-1028,400;2771,200;170,000;0,000;100,000;22,000
28.10.2023 03:30:00;28.10.2023 03:45:00;872,000;0,000;172,000;240,800;0,000;0,000;0,072;-1021,200;2783,600;160,400;0,000;100,000;22,000
28.10.2023 03:45:00;28.10.2023 04:00:00;828,000;0,000;172,000;242,000;0,000;0,000;0,072;-1010,400;2813,200;191,600;0,000;100,000;22,000
28.10.2023 04:00:00;28.10.2023 04:15:00;740,000;0,000;172,000;243,600;0,000;0,000;0,072;-999,600;2785,200;171,200;0,000;100,000;22,000
28.10.2023 04:15:00;28.10.2023 04:30:00;612,000;0,000;172,000;242,400;0,000;0,000;0,072;-998,800;2808,400;182,800;0,000;100,000;22,000
28.10.2023 04:30:00;28.10.2023 04:45:00;512,000;0,000;168,000;244,000;0,000;0,000;0,072;-986,400;2802,800;269,600;0,000;100,000;22,000
28.10.2023 04:45:00;28.10.2023 05:00:00;432,000;0,000;168,000;243,600;0,000;0,000;0,072;-1003,600;2802,400;323,600;0,000;100,000;22,000
28.10.2023 05:00:00;28.10.2023 05:15:00;376,000;0,000;168,000;244,400;0,000;0,000;0,072;-1113,600;2775,600;394,000;0,000;100,000;22,000
28.10.2023 05:15:00;28.10.2023 05:30:00;352,000;0,000;168,000;254,800;0,000;0,000;0,072;-1108,000;2781,600;393,200;0,000;100,000;22,000
28.10.2023 05:30:00;28.10.2023 05:45:00;324,000;0,000;168,000;254,800;0,000;0,000;0,072;-1106,000;2762,800;470,000;0,000;100,000;22,000
28.10.2023 05:45:00;28.10.2023 06:00:00;320,000;0,000;168,000;266,000;0,000;0,000;0,072;-1106,400;2774,000;461,600;0,000;100,000;22,000
28.10.2023 06:00:00;28.10.2023 06:15:00;372,000;0,000;168,000;267,200;0,000;0,000;0,072;-731,200;2803,600;385,600;0,000;100,000;22,000
28.10.2023 06:15:00;28.10.2023 06:30:00;400,000;0,000;168,000;267,200;0,000;0,000;0,072;-713,200;2841,600;339,200;0,000;100,000;22,000
